date,likes,content,sentiment,confidence,weighted_sentiment_score
2024-02-28 16:00,0,니달리,neutral,0.9977155,0.0
2024-02-28 16:00,1,와 아니 헌터 할라했는데 진각 컷씬보고 털벤져 키워야겠네,negative,0.9922426,-0.6931471805599453
2024-02-28 16:00,0,저거 너프 주 걸리겠지,neutral,0.9671893,0.0
2024-02-28 16:00,0, 미친사기캐를 내었으니 너프가 시급하군,negative,0.99894387,-0.0
2024-02-28 16:00,0,레인저도 리볼버 개로 사도 때려잡고 있는데 뭐,negative,0.97028035,-0.0
2024-02-28 16:00,8,다좋은데 뭔가 헌터 시원한맛이없음,negative,0.9998222,-2.19722457733622
2024-02-28 16:00,8, 트슈처럼 빵빵 터지지도않고 저 뭔 같은 매가 스킬쓰는거로 고랩스킬을 넣어놨는지 스킬이 다 심심함 진각빼고,negative,0.99669266,-2.19722457733622
2024-02-28 16:00,1,지바냥이 왜 여기서 나와,neutral,0.9957961,0.6931471805599453
2024-02-28 16:00,4,뭔가 큰 석궁들고 트슈처럼 시원한 이펙트도없고 고랩스킬이 매가 훑고 지나가는걸로 떡칠해서 진짜 뭐도아님 기대했는데진각만 이쁨,negative,0.88602537,-1.6094379124341005
2024-02-28 16:00,0,나코루루,neutral,0.9985733,0.0
2024-02-28 16:00,0,천계가 아니라 선계 아님 라르고 같은 요괴들이랑 상호작용 궁금하긴 하네,neutral,0.99111325,0.0
2024-02-28 16:00,1,활도쏘는 어벤져,neutral,0.99790514,0.6931471805599453
2024-02-28 17:00,0,변신폼을 수인폼으로 타협을 보던지 아니면 걍 소환해서 타고다니던가 사령처럼 상호작용 캐릭 하면 되겠구만,negative,0.61108685,-0.0
2024-02-28 17:00,0, 이 캐릭을 도대체 누가 키워 존나 병신같은데 총검사 스페셜리스트 꼴나겠네,negative,0.9988625,-0.0
2024-02-28 17:00,2,역대급으로 기대 안돼는 직업인듯,negative,0.9970921,-1.0986122886681098
2024-02-28 17:00,5,진각 애니메이션 제발 로 그만 좀 만들어라 개 허접한 카툰랜더링 어따쓰냐 진짜 해상도 낮추고 여캠 조명 준 것 마냥 허옇게 만들어서 이질감 줄이려고 발버둥 치는 게 눈이 뻔히 보이는데 원가 절감 너무 속보이는 거 아닌가,negative,0.9992131,-1.791759469228055
2024-02-28 17:00,0,존냥이,neutral,0.99752027,0.0
2024-02-28 17:00,0,마커 땜에 너무 복잡해보임,negative,0.9993925,-0.0
2024-02-28 17:00,2,이거 개성있고 멋있던 스킬들은 딜 구조 때문에 다 없어짐,positive,0.9918304,1.0986122886681098
2024-02-28 17:00,5,트블도,neutral,0.9987373,1.791759469228055
2024-02-28 17:00,1,타격감 진짜 안느껴지네,negative,0.99548507,-0.6931471805599453
2024-02-28 17:00,0,씹 오피임 됐음,negative,0.998938,-0.0
2024-02-28 17:00,0,그래서 씹로 만들어 드렸습니다,neutral,0.9734258,0.0
2024-02-28 17:00,4,식사다,neutral,0.99789447,1.6094379124341005
2024-02-28 17:00,4, 진짜 힘 빠시네,negative,0.9786733,-1.6094379124341005
2024-02-28 17:00,17,진각성 뭘 표현하고 싶은지 모르겠네,negative,0.8994796,-2.8903717578961645
2024-02-28 17:00,1,쓰잘데기없이 비비꼬아놔서 찍먹해볼까했는데 거부감이듬 감없다진짜 네오플,negative,0.9990115,-0.6931471805599453
2024-02-28 17:00,7,내부 검토를 했는데도 이런거라고,neutral,0.9968573,2.079441541679836
2024-02-28 17:00,2,하악질 이러고있네 아,negative,0.99827754,-1.0986122886681098
2024-02-28 17:00,0,비질 해보니까 개꿀잼이던데 댓글에 망무새들밖에 없네,negative,0.99666756,-0.0
2024-02-28 17:00,0,그래도 인간폼은 또 뒤지게 이쁘네,positive,0.993272,0.0
2024-02-28 18:00,1,비질란테 킹오파 레오나 아바타 나오면 할듯 변신도 미친 레오나로 표현하면 되고 마침 발골도 있고,negative,0.9949266,-0.6931471805599453
2024-02-28 18:00,4,여캐가 변신한 요수인데 왜 수컷울음 소리에 근육질인거임,negative,0.9682797,-1.6094379124341005
2024-02-28 18:00,4, 얘네 이것만으로도 안키울사람 많은거 모르나,negative,0.9641889,-1.6094379124341005
2024-02-28 18:00,0,어썰트 급이네,neutral,0.99229974,0.0
2024-02-28 18:00,0,잘만들었네,positive,0.9980478,0.0
2024-02-28 18:00,0,분위기 좋았을때 나왔으면 정말 좋았을텐데,positive,0.98485017,0.0
2024-02-28 18:00,6,석궁을 쏜다새를 쓴다,negative,0.9947015,-1.9459101490553128
2024-02-28 18:00,6, 내에서 최선을 다한 것 같은데 재미없어보인다는 그렇다쳐도 못만들었다는 억까아닌가근데 각은 스케일이 잘쳐줘봤자 제스킬 느낌이긴함 나머진 잘만든거같은데,negative,0.99774724,-1.9459101490553128
2024-02-28 18:00,2,왤캐성의없지스킬이,negative,0.9988109,-1.0986122886681098
2024-02-28 18:00,0,퍼리화를 돌려달라 난 요수박이가 아니란 말이다,neutral,0.9954288,0.0
2024-02-28 18:00,7,되도 않는 짐승 컨셉 집어치우고 어두운 암살자 느낌으로만 나왔어도 호불호 없이 다들 좋아했겠다,negative,0.99842393,-2.079441541679836
2024-02-28 18:00,7, 하긴 꼽등이 로봇을 멋지다고 생각해서 출시하는 애들한테 뭘 기대하겠냐만은,negative,0.992219,-2.079441541679836
2024-02-28 18:00,2,제의패파,neutral,0.99781466,1.0986122886681098
2024-02-28 18:00,5,어썰트부터 아주 구린내만 풀풀풍기네,negative,0.9991634,-1.791759469228055
2024-02-28 18:00,8,이게 뭐누 신캐는 검귀같이 내줘야지 덕후들 뽕 차오르게,negative,0.99139166,-2.19722457733622
2024-02-28 18:00,4,신캐 보고 흥미가 없는 건 처음이다,negative,0.99363106,-1.6094379124341005
2024-02-28 18:00,4,어썰트도 이정돈 아니었는데,neutral,0.9928589,1.6094379124341005
2024-02-28 18:00,1,일단 저는 개만족 그래도 개선점이 필요한건 맞음,neutral,0.9951179,0.6931471805599453
2024-02-28 18:00,1, 아직 퍼섭 주나 남았으니 피드백 본다고 했으니 해주겠지,neutral,0.9977464,0.6931471805599453
2024-02-28 18:00,0,캐릭 히트박스 균일은 되도않는 소리는 하지마세요,negative,0.99817693,-0.0
2024-02-28 18:00,11,아니 진짜 시기 맞춰서 급급하게 낸다고 퀄리티 박았나,negative,0.99809414,-2.4849066497880004
2024-02-28 18:00,11, 트래블러급만 되어도 무난했는데 이게 뭔 스킬들이 이정도밖에 생각못했나 싶은수준인데 진짜 개발팀 다 모던으로 나간거임,negative,0.9992071,-2.4849066497880004
2024-02-28 18:00,11, 인간폼은 베기 활쏘기가끝 요수폼은 할퀴기 물기 창의성이 도없네,negative,0.9968646,-2.4849066497880004
2024-02-28 18:00,0,선계셋입고 윙크하는버프나오면서 하악질하면 그것또한 볼만할듯,negative,0.9947779,-0.0
2024-02-28 18:00,3,퍼썹에서 해보니까 굉장히 스타일리쉬하고 재밌던데 던알못 장애인 수인충들 대거 와서 까질만 하고 있네,negative,0.9977906,-1.3862943611198906
2024-02-28 18:00,1,아니 어벤져 미스트리스 박은거 보고도 변신캐 만들고싶나,neutral,0.99699926,0.6931471805599453
2024-02-28 18:00,0,응 변신폼은 변신 캐릭중에서 젤 좋음 리디머 배메 지금 키우는 입장에서 솔직히 바질 변신 하는게 젤 편하고 편함 내성 이런거 안따지고 다른 캐릭도 이렇게 해주면 좋겠다라고 생각함,positive,0.98872256,0.0
2024-02-28 18:00,0,새대가리 아니였으면 바로 키우는데뭔가뭔가뭔가야,negative,0.9987679,-0.0
2024-02-28 18:00,2,음 그닥 매력이,negative,0.9145284,-1.0986122886681098
2024-02-28 18:00,7,기대하던 사냥꾼의 모습이 아니네좀 마도 마냥 개그캐로 내서 풀밭에서 안광 번쩍이고 불쑥 나와서 오늘치 식사다 하면 재밌어서라도 해볼꺼 같은데,negative,0.96290743,-2.079441541679836
2024-02-28 18:00,1,너무 갔나 이게 겁나 커엽네일러도 적당히 톰보이 느낌나서 좋다,positive,0.99997663,0.6931471805599453
2024-02-28 18:00,0,부웅쾅부웅쾅,negative,0.9925553,-0.0
2024-02-28 19:00,1,너무 애매하다,negative,0.99823606,-0.6931471805599453
2024-02-28 19:00,55,개발진중에 변신퍼리성향이 있는게 분명하다,neutral,0.9986608,4.02535169073515
2024-02-28 19:00,55,그렇게 말아먹었는데도 이 컨셉을 채용한 캐릭을 또만들다니,negative,0.9991431,-4.02535169073515
2024-02-28 19:00,2,생각보다 별로네 아처 잘나오면 복귀 할랬는데 패스고양이 인간폼이라길래 부드러울 줄 알았더니 끊기는 느낌 겁나 들어서 겁나 불편해보임애초에 연계 캐릭 같지도 않고 걍 따로국밥 억지로 합쳐 놓은 느낌임,negative,0.9995691,-1.0986122886681098
2024-02-28 19:00,0,털벤져네,negative,0.9973802,-0.0
2024-02-28 19:00,10,예쁘지도 귀엽지도 멋있지도 않은 요수폼불편하기만한 게이지거기에 딜이랑 유틸만 덕지덕지,negative,0.99952185,-2.3978952727983707
2024-02-28 19:00,0,감사합니당,positive,0.9969021,0.0
2024-02-28 19:00,4,좀 이쁘게 못내냐,negative,0.99778265,-1.6094379124341005
2024-02-28 19:00,0,얘네 그 크리티카 기공사라도 보고왔나,neutral,0.9961281,0.0
2024-02-28 19:00,0,퍼섭가서 헌터만 해보고왔는데 얘도 그닥 나쁘진 않은거같네,positive,0.5123439,0.0
2024-02-28 19:00,0,무적기가 부실해서 아쉬움,negative,0.9996648,-0.0
2024-02-28 19:00,0,나름 괜찮은 듯 한데 제는 너무 어색한 느낌,negative,0.9890565,-0.0
2024-02-28 19:00,0,다행이네안키워도 되겠네요,positive,0.9412071,0.0
2024-02-28 19:00,0,스페셜리스트,neutral,0.9994349,0.0
2024-02-28 19:00,1,잘만든거 같긴하네요,positive,0.9980071,0.6931471805599453
2024-02-28 19:00,1, 스택이 재밌는 요소가 될지 불편한 요소가 될지는 모르겠지만,negative,0.9645679,-0.6931471805599453
2024-02-28 20:00,4,그냥 아처 삭제하고 나이트에 힘버퍼나 만들어라,neutral,0.9994425,1.6094379124341005
2024-02-28 20:00,15,메이플에 아크라는 좋은 표본이 있을건데굳이 털바퀴가 되어야 했는가,negative,0.981026,-2.772588722239781
2024-02-28 20:00,0,초 쫓는뱀 번째로 쓴건 왜 안맞은건가요,neutral,0.53948677,0.0
2024-02-28 20:00,54,이거 어썰트 곱등이로봇이랑 축구 쳐넣은놈이 디자인했다고 예상됩니다,negative,0.99911076,-4.007333185232471
2024-02-28 20:00,54, 결과물을 이정도로 씹창을 내놓고도 강행하는걸 보니 네오플에서 상당히 오래 해쳐드신 분인듯요,negative,0.9993405,-4.007333185232471
2024-02-28 20:00,54,진짜 딴건 다 이해한다,negative,0.8318949,-4.007333185232471
2024-02-28 20:00,54, 쳐도 수인이 수컷 베이스 디자인인게 이해가 안가네 뭐 양성구유가 컨셉인것도 아니고,negative,0.99838173,-4.007333185232471
2024-02-28 20:00,0,무슨 소리하냐,negative,0.99626344,-0.0
2024-02-28 20:00,0, 제대로 알지도 못 하고 입터네원래 외주로만주다가 뮤즈부터 네오플에서 투자해서 자체제작 하는건데오히려 최근에 만든곳에서 이런퀄리티면 잘 뽑은거지,positive,0.9948302,0.0
2024-02-28 20:00,0,하악질,negative,0.9957377,-0.0
2024-02-28 20:00,0,와 니달리,neutral,0.99799985,0.0
2024-02-28 20:00,8,각 대사 도망칠 곳은 없어이거 독왕 진각기 대사 아니냐진심 소재고갈이냐,negative,0.9986412,-2.19722457733622
2024-02-28 20:00,0,심각한 듀얼중독입니다,negative,0.99788266,-0.0
2024-02-28 20:00,0, 선생님들,neutral,0.99886924,0.0
2024-02-28 20:00,8,검귀 블레이드 이후로 컨셉 오질나게 못잡는것 같음,negative,0.9981018,-2.19722457733622
2024-02-28 20:00,0,무능한 늙은이들의 집합소꽉 막히고 경직된 조직문화,negative,0.99903417,-0.0
2024-02-28 20:00,0,퍼쿨 사기캐,negative,0.99850583,-0.0
2024-02-28 20:00,0,딜링자체가 낮은데 요수화해서 줫나 때려야 센건데 뭘 개사기야 어벤져가 저거보다 더셈 나오자마자 버프받을 정도로 쓰레기인데 탈리스만빨로 산소호흡기달고잇는거임,negative,0.99516946,-0.0
2024-02-28 20:00,4,요수화하는게 퀄 구린거임,negative,0.99905354,-1.6094379124341005
2024-02-28 20:00,4,니들이 원하는 퀄은 퍼리임,negative,0.9905405,-1.6094379124341005
2024-02-28 20:00,0,하는짓은 드루이든데 왜 직업 이름이 자경단인거지,negative,0.99869376,-0.0
2024-02-28 21:00,1,원신도 멀쩡하잖아,neutral,0.9891985,0.6931471805599453
2024-02-28 21:00,1, 게임 자체가 저작권 소송 걸기가 어려운 걸로 암,negative,0.981468,-0.6931471805599453
2024-02-28 21:00,3,절대안함,neutral,0.9762354,1.3862943611198906
2024-02-28 21:00,1,왤케 밋밋하지,negative,0.7994691,-0.6931471805599453
2024-02-28 21:00,12,차라리 수인의 협곡에서 나오는 수인처럼 내놨다,neutral,0.98367083,2.5649493574615367
2024-02-28 21:00,12,면 비쥬얼로는 욕 덜먹었을텐데 이건,negative,0.97493094,-2.5649493574615367
2024-02-28 21:00,0,어떻게 캐릭터 버프스킬 이름이 하악질 그리고 차각성은 요수라서 뭐 특별한가 했더니 보스 무카이가 쓰는 사계를 쓰네,negative,0.98046595,-0.0
2024-02-28 21:00,3,아어려운 캐릭이 재밌으니깐 하고싶었는데 걍 줫냥이가 호랑이 사자후로 딜 넣는 꼬라지 보고 짜게 식어버림원래 던파 유저들 니즈에도 안 맞고 진각은 특히 뭘 표현하고 뭘 하는지 못 알아보겠음하 진짜 설마 저 줫냥이가 털갈이만 해서 출시할 줄이야,negative,0.9885965,-1.3862943611198906
2024-02-28 21:00,0,갑자기 왠 활이 아니라 총이,neutral,0.9951302,0.0
2024-02-28 21:00,0,흠드래곤나이트 승인듯,neutral,0.99846905,0.0
2024-02-28 21:00,0,아닠 진짜 이렇게 짐승일줄은,negative,0.9991523,-0.0
2024-02-28 21:00,9,우리가 원하던거 라르고 정도 반인반수 느낌 아니면 적어도 해르고 같은 괴물 같아도 좆간지라도 느껴지는 디자인의 요수,negative,0.9967186,-2.302585092994046
2024-02-28 21:00,0,구린건 맞음,negative,0.9988104,-0.0
2024-02-28 21:00,0,흠개인적으론 그냥 어벵이처럼 변신으로 쭉 가는 컨셉이 더 좋을듯 스킬로 따로따로는 좀,neutral,0.99982846,0.0
2024-02-28 22:00,0,이럴거면 뮤즈 트래블러 두고 다른 컨셉을 고민해 보던가,neutral,0.9999559,0.0
2024-02-28 22:00,2,라르고는 나름 간지라도 나는디저건 그냥 설산에 나올법한 잡몹,neutral,0.994065,1.0986122886681098
2024-02-28 22:00,0,와 몸매,neutral,0.9985442,0.0
2024-02-28 22:00,3,냥이집사를 원하시면 비질란테를 분양하쟈,neutral,0.9947685,1.3862943611198906
2024-02-28 22:00,0,저 거지같은 모자좀 누가 뺏어봐여,negative,0.9992173,-0.0
2024-02-28 22:00,0,패션센스 구린 아재같음진각성이펙트 잘뽑아놓고 왜,negative,0.99864703,-0.0
2024-02-28 22:00,0,진각 컷씬 하나는 조온나 이쁘네 그래도 다시 던으로 돌아가진 않을듯,positive,0.99899536,0.0
2024-02-28 22:00,0,니달리 폼 미쳤다,negative,0.99878603,-0.0
2024-02-28 22:00,0,저거보고 잘나왔다 생각하는것도 정신병 아니냐,negative,0.9991375,-0.0
2024-02-28 22:00,10,개발자가 틀딱인가,negative,0.9992817,-2.3978952727983707
2024-02-28 22:00,0,롤 케이틀린 닮았네 완전,neutral,0.9967956,0.0
2024-02-28 22:00,10,아니 그냥 이쁜캐 얼굴에 고양이 귀 머리카락 손 발 이렇게만 변경하고 인수화로 하면 될껄 수인화를 만들었어야 했나,negative,0.6673623,-2.3978952727983707
2024-02-28 22:00,0,몹인줄 아랐내,negative,0.99488056,-0.0
2024-02-28 23:00,0,내가 원한 헌터 렉사르나온헌터 트슈,neutral,0.99182373,0.0
2024-02-28 23:00,2,던파 접은지 엄청 오래 되서 그런가 괜찮은것 같은데 왜 다 비난일색이지,negative,0.9987631,-1.0986122886681098
2024-02-28 23:00,0,밋밋하고 별로면 하지마세요,neutral,0.98751616,0.0
2024-02-28 23:00,3,던파는 볼때마다 변신캐들 퀄 성능문제가 꼭 있네요,negative,0.99915373,-1.3862943611198906
2024-02-28 23:00,0,무기 줫내커서 시원한 한방한방 딜러인줄 알았는데 뭔가 난잡한듯,negative,0.99824846,-0.0
2024-02-28 23:00,0,이딴건 퍼리가 아님 털바퀴임,negative,0.995609,-0.0
2024-02-28 23:00,0,호 호크아이,neutral,0.9986797,0.0
2024-02-28 23:00,0,존나 재미지겠다,negative,0.9710704,-0.0
2024-02-28 23:00,0,프랑스메이드 니달리같은 고풍스런느낌이길 바랬는데,neutral,0.9998927,0.0
2024-02-28 23:00,0,방송에서 욕하지마라,negative,0.9910591,-0.0
2024-02-28 23:00,2,역대급 노잼 신캐릭이라 생각함,negative,0.995806,-1.0986122886681098
2024-02-29 00:00,0,버퍼나 하나더 만들어야겟다,neutral,0.99791366,0.0
2024-02-29 00:00,0, 어차피 딜러 처음엔 좋게나왓다가 몇달후에 하향시킬거잖아,negative,0.9894555,-0.0
2024-02-29 00:00,0,각과 제가 게이지 풀차징을 요구하고 인간형 스킬이라고 계수가 낮은 게 아니라서 요수형 스킬들 채용률이 생각보다 많이 낮음 탈리스만 사용시 실 소모량이 인 각 스킬이라 일단 찍고 보는 말고는 채용시 게이지 감당이 안 돼서 다 빼거나 쿨감을 낮춰야 될 듯,negative,0.99608564,-0.0
2024-02-29 00:00,0,그저 이모탈 짝퉁,neutral,0.9842157,0.0
2024-02-29 00:00,1,예쁜 털누나로 바꿔다오,neutral,0.9326206,0.6931471805599453
2024-02-29 00:00,5,맘만 먹으면 얼마든지 매력 있게 만들 수 있음에도 이쯤 되면 네오플에서 비질란테 구상한 사람 낙하산 아니노 어썰트 마냥 또 지 주관대로 만들면 안되지 인재가 없는 건지 생각보다 유저들은 많은 것을 바라진 않는데 이게 설산에서 나오는 잡몹이랑 다를 게 뭐노 어찌 된 게 수십 년 전에 만들어진 디지몬 어드벤처에 나오는 샤벨 레오몬 보다 못하노 학교 괴담 다크시니 마냥 순수 검정색 털 바퀴로 만들어도 이거 보단 낫겠다,negative,0.9978998,-1.791759469228055
2024-02-29 00:00,0,무적추가,neutral,0.99755484,0.0
2024-02-29 00:00,0,트슈하는게낫겟노,neutral,0.9792188,0.0
2024-02-29 00:00,0,역대급 퀄리티,positive,0.9970837,0.0
2024-02-29 00:00,0,헤비보우건 땡긴다뭐 묻혀서 증뎀 받는거니까진각 쓰고나서 각 쓰면 되겠네,negative,0.9891861,-0.0
2024-02-29 00:00,0,털벤져,negative,0.99277765,-0.0
2024-02-29 00:00,0,넌 암컷 호랑이가 여자처럼 울부짖냐,negative,0.996906,-0.0
2024-02-29 00:00,0,렙 스킬 마지막에 폭발 같은거 추가하지,neutral,0.9605261,0.0
2024-02-29 01:00,0,얘는 노잼으로 보임,negative,0.9986498,-0.0
2024-02-29 01:00,1,진짜 존나 멋대가리없다,negative,0.9968022,-0.6931471805599453
2024-02-29 01:00,1,진짜 매력없는 컨셉이다,negative,0.9967512,-0.6931471805599453
2024-02-29 01:00,1,내 인생게임 던파라그나로크인데 라그나로크 헌터란 직업이 딱 이느낌 너무 좋아,positive,0.99774456,0.6931471805599453
2024-02-29 01:00,15,아트팀 실력은 물이 올랐는데 기획팀 아이디어가 고갈된 결과물,positive,0.9899602,2.772588722239781
2024-02-29 01:00,3,블레랑 비빌게 아니라 미스트리스랑 비벼야그건 이쁘기라도 하지,negative,0.89939195,-1.3862943611198906
2024-02-29 01:00,3,석궁 컨셉으로 거너 차전직 내줬어도 좋았을것같은디,negative,0.9585079,-1.3862943611198906
2024-02-29 01:00,2,시벌 어떻게 버프 이름이 하악질,negative,0.9982254,-1.0986122886681098
2024-02-29 01:00,3,역대급 퀄리티가 이거면 던파유저분들은 무슨 게임을 하고 계시는겁니까,negative,0.9898094,-1.3862943611198906
2024-02-29 01:00,0,몹인줄 아랏내,negative,0.9952029,-0.0
2024-02-29 01:00,0,어벤져는 낫 버리고 긁잖아,negative,0.9875173,-0.0
2024-02-29 01:00,0,판도라 행성 동물같누,negative,0.99853647,-0.0
2024-02-29 01:00,1,요수가 별로 매력이없넹,negative,0.9997286,-0.6931471805599453
2024-02-29 01:00,2,자버프 어떻게 이름이 하악질이라는게 너무 웃기다,negative,0.9958747,-1.0986122886681098
2024-02-29 01:00,8,그냥 궁수라는 직업 자체가 던파는 거너가 있으니 컨셉 겹치니까 애매하다,negative,0.99104017,-2.19722457733622
2024-02-29 01:00,8, 심지어 총검사도 있고 이제 직업도 많아서 스킬도 다 비슷비슷한거같어,neutral,0.99597967,2.19722457733622
2024-02-29 01:00,0,마도는 롤러코스터로 사도 잡는데 뭐,negative,0.9789834,-0.0
2024-02-29 01:00,11,바이크를 곱등이로 쳐만든 김윤희 다운 발상이라 토악질 나옴,negative,0.9990909,-2.4849066497880004
2024-02-29 02:00,2,히카리타마 영상 너무 깔끔해서 좋다,positive,0.9978387,1.0986122886681098
2024-02-29 02:00,0,애도 배매사도처럼 리매해줘라 닝겐일때 개꼴리다가 퍼리되니깐 파악식는다,negative,0.9989128,-0.0
2024-02-29 02:00,0,두비두비,neutral,0.9980709,0.0
2024-02-29 02:00,0,대본 마음에 쏙 드는데에 뭘 바꿔줘요,positive,1.0,0.0
2024-02-29 02:00,0, 트래블러 안키우기를 잘한듯 솔직히전직일러는 헌터가 별로였는데 각진각은 예쁘게 만들었네요,positive,0.9992945,0.0
2024-02-29 02:00,0, 키울 준비 해야겠어요,neutral,0.99879706,0.0
2024-02-29 02:00,0,메이븐 비질란테 둘 다,negative,0.96033865,-0.0
2024-02-29 02:00,3,헌터는 그냥 총 버리고 석궁든 스핏파이어잖아,neutral,0.9643519,1.3862943611198906
2024-02-29 02:00,0,왤케 임팩트가 없지,negative,0.99783,-0.0
2024-02-29 02:00,0,애옹이 하실 하아악,neutral,0.9887554,0.0
2024-02-29 02:00,3,급하게 낸것도 아님 던페 때 일러스트만 공개 했지만 그 전부터 기획 단계를 밟고나서 언급 된 내용일 테니 준비 기간이 촉박했다고 보기에도 애매함,negative,0.9968707,-1.3862943611198906
2024-02-29 02:00,0,먼가 느낌이 퍼리다크랜서쿠노이치어벤저 느낌인데,neutral,0.99245054,0.0
2024-02-29 02:00,2,진짜 너무 별로임왜 갑자기 니달리 정글 돌고있냐고,negative,0.9895844,-1.0986122886681098
2024-02-29 03:00,0,털털,neutral,0.99923193,0.0
2024-02-29 03:00,5,모션이 어벤저 재탕이 보임 무큐기도 그렇고 차각성은 사실상 하울링 이펙트 추가버전인거같고,negative,0.9180608,-1.791759469228055
2024-02-29 03:00,0,그런느낌은 이미 트래블러가 함스킬자체도 스튜먹는 스킬도있음,neutral,0.9999628,0.0
2024-02-29 03:00,1,일러는 진짜 이쁜데 진짜 왜,positive,0.9952075,0.6931471805599453
2024-02-29 03:00,2,던파 접어서 올만에 봤는데 뭔 강아지를 만들어놨노,neutral,0.568541,1.0986122886681098
2024-02-29 03:00,3,마계 시간의 광장에 노르닐 자매처럼 동물귀 동물손발 달려도 귀엽고 이쁜 캐릭터도 만들어놓고 플블캐릭을 그냥 짐승화 시키네 감다뒤,negative,0.99598527,-1.3862943611198906
2024-02-29 03:00,2,아 설정에서 취사 선택 하시라고요,neutral,0.9996947,1.0986122886681098
2024-02-29 03:00,0,그냥 여거너랑 트슈 합쳐놓은 느낌이네,neutral,0.99720806,0.0
2024-02-29 03:00,0,저도궁금하멘,neutral,0.99824643,0.0
2024-02-29 03:00,5,헌터비질 진지하게 머가더 좋을가요 무녀뱅가드마도엘마키우는 유저인데,neutral,0.9840461,1.791759469228055
2024-02-29 03:00,5,헌터비질란테 퍼섭체험 부영상 비질란테 편입니다,neutral,0.9991048,1.791759469228055
2024-02-29 03:00,5, 부 헌터편 링크 바쁘신분들을 위해 좌표열어드립니다,neutral,0.99840707,1.791759469228055
2024-02-29 03:00,5, 인트로 비질란테 기본기스킬 비질란테 무큐기스킬 비질란테 히트박스이슈 어둑섬 해방솔플 네임드 어둑섬 해방솔플 네임드 어둑섬 해방솔플 네임드 비질란테 후기 쿠키영상 제 원툴은 어떨까,neutral,0.998987,1.791759469228055
2024-02-29 03:00,5, 쿠키영상 헌터 비질란테 뭘 키울까 쿠키영상 네발짐승은 진짜 아닌거같아요,negative,0.9977028,-1.791759469228055
2024-02-29 04:00,2,트블은 뭔가 낭만적인 여행가 느낌인데 제가 생각한건 진짜 베어그릴스마냥 와 밥 와 사냥 이런느낌이라,positive,0.96830094,1.0986122886681098
2024-02-29 04:00,14,블레 닼랜 어벤져 섞었는데 맛이 미묘함,negative,0.9726165,-2.70805020110221
2024-02-29 04:00,14, 굳이 어벤져를 섞을 필요가 있었을까,neutral,0.9973253,2.70805020110221
2024-02-29 04:00,0,마지막 개웃기네,neutral,0.9934581,0.0
2024-02-29 04:00,12,비질님 자버프좀요하악굿,positive,0.9977168,2.5649493574615367
2024-02-29 04:00,0,와 잘한다,positive,0.997672,0.0
2024-02-29 04:00,0, 원클을 하시네,negative,0.9965754,-0.0
2024-02-29 04:00,0,고정템임 저사람은,neutral,0.99554116,0.0
2024-02-29 04:00,5,님 얘기임,neutral,0.9981523,1.791759469228055
2024-02-29 04:00,0,진짜 사회성 결여된 게찐따 수준,negative,0.9991523,-0.0
2024-02-29 04:00,1,캐릭 라인업이 헌터 재밌게하실듯,positive,0.9963337,0.6931471805599453
2024-02-29 04:00,1,재미는 비질 쉬운건 헌터 그리고 자기한테 맞는캐릭해야 오래할수있습니다,neutral,0.9867274,0.6931471805599453
2024-02-29 04:00,0,난 트슈 구조 좋아해서,neutral,0.98178446,0.0
2024-02-29 04:00,4,멍때리며 보다 쿠키에서 빵터졌어욬,negative,0.9955252,-1.6094379124341005
2024-02-29 04:00,0,비질란테가 수치상 성능은 낫다고 하는데 손에 맞는거 해야함,neutral,0.9953689,0.0
2024-02-29 04:00,0,하악,neutral,0.967842,0.0
2024-02-29 04:00,0,페인브링어 확인하셧엇구나,neutral,0.9991524,0.0
2024-02-29 04:00,2,다크랜서어벤저 인데 어째 성의가 너무 없어보이는 기본기게이지 채우기 좀 빡세보임,negative,0.99842334,-1.0986122886681098
2024-02-29 04:00,2,와 제의 어썰트네,neutral,0.99652135,1.0986122886681098
2024-02-29 04:00,0,비질란테의깨물어부수기,negative,0.9876572,-0.0
2024-02-29 04:00,3,어썰트,neutral,0.9984206,1.3862943611198906
2024-02-29 04:00,0,응애 장애에용,negative,0.9710821,-0.0
2024-02-29 04:00,0,신캐로,neutral,0.99753714,0.0
2024-02-29 04:00,0,빅단또 성능도 진짜 좋네,positive,0.9997203,0.0
2024-02-29 04:00,2,매가 몸통박치기 아니면 소형볼트밖에 쓰는게 없네,negative,0.9939004,-1.0986122886681098
2024-02-29 04:00,2, 스킬들이 다 비슷비슷,neutral,0.99610776,1.0986122886681098
2024-02-29 04:00,1,배달의 민족이 퇴화했네 매타고 배달하네,negative,0.9993419,-0.6931471805599453
2024-02-29 04:00,0,누가봐도는 무슨 누구한테는 마음에 안들어도 다른사람한테는 마음에 들수있는거임,negative,0.99433196,-0.0
2024-02-29 04:00,0, 뇌가 커뮤에 절여진거같이 말을하네,negative,0.99688953,-0.0
2024-02-29 04:00,7,큰변신 아니면 할만한디큰냥이가 너무 무쌩겼는데꼭 필요했을까 큰냥이 스킬들 무적주던가 위변같은거말고,negative,0.9513918,-2.079441541679836
2024-02-29 05:00,0,왜 지바냥이 여기서 나와던파에서 냥줍해서강제 냥줍 집사단으로만들어 버리네요,negative,0.9936972,-0.0
2024-02-29 05:00,0, 인 냥줍 했다,neutral,0.9927838,0.0
